paper,section_name,nchar,text,journal
180 meng jgrb17044.pdf,comparison.to.independent.observations,12144,"Comparison to Independent Observations [ ] Our study is the first example of earthquake source 20 imaging at regional distance with Pn waves for earthquakes of magnitude as low as 7. To build confidence in our results, we compare them here to other available observations. The complementarity between the different source analysis techniques provides an integrated view of the 2010 Haiti earthquake rupture process. 5.1. Source Time Functions at USArray [ ] The temporal separation between the two as",Journal of Geophysical Research
180 meng jgrb17044.pdf,discussion,10006,"Discussion 6.1. The Rupture Speed [ ] The rupture speed can be reliably constrained by the 28 apparent subevent delay of t = 5 s and by the spatial 1 subevent separation of 21 km between the two subevents centroids provided by our geodetic-only slip inversion in Figure S7. Considering a bilateral rupture, the real inter- q Ã€ q subevent time delay is t = t + cos ( L L )/ c , where 0 1 w e is the angle between the fault strike and the source-to- array direction (40 degrees), c is the apparent P w",Journal of Geophysical Research
180 meng jgrb17044.pdf,conclusions,1671,"Conclusions [ ] In this study, we developed a backprojection source 36 imaging technique for body waves recorded by seismic 15 of 16 B04313 arrays at regional distances ( Pn waves). The technique combines the Multiple Source Classification (MUSIC) method with multitaper cross-spectral estimation to achieve sharper source imaging than existing methods. This tech- nique allowed us to extract key aspects of the rupture pro- cess of the 2010 Haiti earthquake from recordings by the Venezuela National",Journal of Geophysical Research
180 meng jgrb17044.pdf,references,2615,"References Bassin, C., G. Laske, and G. Masters (2000), The current limits of resolu- tion for surface wave tomography in North America, Eos Trans. AGU , 81 (48), Fall Meet. Suppl., Abstract S12A-03. Bernard, P., and R. Madariaga (1984), High-frequency seismic radiation Â­ from a buried circular fault, Geophys. J. R. Astron. Soc. , 78 (1), 1 17, doi:10.1111/j.1365-246X.1984.tb06468.x. Borcea, L., G. Papanicolaou, and C. Tsogka (2005), Interferometric array Â­ imaging in clutter, Inverse Probl. ,",Journal of Geophysical Research
180 meng jgrb17044.pdf,x.other.,933,"0148-0227/12/2011JB008702 Copyright 2012 by the American Geophysical Union. Venezuela. FundaciÃ³n Venezolana de Investigaciones SismolÃ³gicas, Caracas, 3 France. CNRS, GÃ©oazur, University de Nice-Sophia Antipolis, Valbonne, 2 California, USA. Seismological Laboratory, California Institute of Technology, Pasadena, 1 followed by a smaller thrust subevent was consistent with that a composite source model with a strike-slip subevent [2010] found Nettles and Hjorleifsdottir ing fault systems. Enriqu",Journal of Geophysical Research
188 moschetti jgrb16522.pdf,introduction,631,"Introduction [ ] Although numerous seismological studies have 2 investigated the velocity structure of the crust and upper mantle beneath the western United States on multiple spatial scales [e.g., Grand , 1994; Fuis et al. , 2001; Shapiro and Ritzwoller , 2002; Tanimoto and Sheldrake ,2002; Gilbert and Sheehan , 2004; van der Lee and Frederiksen , 2005; ' 1 Center for Imaging the Earth s Interior, Department of Physics, University of Colorado at Boulder, Boulder, Colorado, USA. 2 Now at Geologi",Journal of Geophysical Research
188 moschetti jgrb16522.pdf,b10306,7096,"B10306 doi:10.1029/2010JB007448 , 2010 1  based  D V model of S V increases S  Love discrepancy exists across J. Geophys. Res. , 115 , B10306, Ramachandran et al. , 2006; Marone et al. , 2007; Yan and Clayton , 2007; Nettles and Dziewonski , 2008], the con- struction of crustal velocity models over extended regions has been limited by the insensitivity or relatively poor res- olution of seismological techniques to crustal structure. Surface wave inversions, for example, can constrain crustal V a",Journal of Geophysical Research
188 moschetti jgrb16522.pdf,methods,33206,"Methods [ ] The inversion of surface wave dispersion measure- 6  ments for a 3 D V model is carried out in two steps. The S first step, termed surface wave tomography, is the inversion for Rayleigh and Love wave dispersion maps. This step is described by Moschetti et al. [2007], Lin et al. [2008], and Yang et al. [2008b]. The second step, which we carry out here, is inversion of the surface wave dispersion maps for a  3 D V model. Here, we use a Monte Carlo method to infer S a radially anisotrop",Journal of Geophysical Research
188 moschetti jgrb16522.pdf,dimensional.inversion.results,16974,"Dimensional Inversion Results V 3.1. Construction of the Profiles S [ ] Inversion of the local dispersion curves produces a 28  set of 1 D V and V profiles at each grid point on a 0.5Â° SH SV by 0.5Â° grid across the western United States. An example of the data fit and of the accepted models from central Nevada (244.0,39.0) is presented in Figure 8. [ ] An isotropic V model is calculated from V and V 29 S SH SV by a Voigt average for the case of small anisotropy [ Babuska and Cara , 1991; Panni",Journal of Geophysical Research
188 moschetti jgrb16522.pdf,model,16036,"Model S [ ] Although the models m and m include mantle V 45 0 1 S structure, we focus discussion on persistent V anomalies in S c(""the crust because mantle features have already been dis-"", ""cussed by"", ""Yang et al."", ""[2008b]. The interpretation of all"", ""persistent model features is beyond the scope of the paper. In"", ""particular, the"", ""V"", ""S"", ""structure of Cascadia is examined, sepa-"", ""rately, in the work of M. P. Moschetti and M. H. Ritzwoller"", ""(Lower crustal fluids in the Cascadia for",Journal of Geophysical Research
188 moschetti jgrb16522.pdf,conclusions,4256,"Conclusions [ ] A radially anisotropic inversion of Rayleigh and 55 Love wave dispersion measurements from Ambient Noise Tomography (ANT) and Multiple Plane Wave Tomography  (MPWT) is carried out to construct an isotropic 3 D V S model of the crust and uppermost mantle beneath the western United States. Because the data are inverted by a Monte Carlo method, model uncertainties accompany the model and allow for the identification of persistent model features by statistical hypothesis testing. Mod",Journal of Geophysical Research
188 moschetti jgrb16522.pdf,references,595,"References Babuska, V., and M. Cara (1991), Seismic Anisotropy in the Earth , Kluwer Acad., Dordrecht. Barmin, M. P., M. H. Ritzwoller, and A. L. Levshin (2001), A fast and reli- able method for surface wave tomography, Pure Appl. Geophys. , 158 (8), Â­ 1351 1375, doi:10.1007/PL00001225. Bensen, G. D., M. H. Ritzwoller, M. P. Barmin, A. L. Levshin, F. Lin, M. P. Moschetti, N. M. Shapiro, and Y. Yang (2007), Processing seismic  ambient noise data to obtain reliable broad band surface wave dispers",Journal of Geophysical Research
188 moschetti jgrb16522.pdf,x.other.,2922,"Crustal shear wave velocity structure of the western United States inferred from ambient seismic noise and earthquake data  1,2 1 1 M. P. Moschetti, M. H. Ritzwoller, F. C. Lin, and Y. Yang Received 5 February 2010; revised 11 June 2010; accepted 6 July 2010; published 8 October 2010. Surface wave dispersion measurements from ambient seismic noise and array [ ] 1 measurements from teleseismic earthquakes observed with the EarthScope/USArray Transportable Array (TA) are inverted using a Monte Car",Journal of Geophysical Research
204 pasyanos jgrb50576.pdf,introduction,6304,"1. Introduction Crustal models such as CRUST5.1 [ Mooney et al. , 1998], 3SMAC [ Nataf and Ricard , 1996], and CRUST2.0 [ Bassin et al. , 2000] have proven very useful in the seismological and broader geophysical community. These models have generally been constructed using a combination of empirical results along with other approaches fi developed to ll in gaps where the models lacked observations. One such method is geophysical analogy which estimates structure in regions without data by compa",Journal of Geophysical Research
204 pasyanos jgrb50576.pdf,parameterization,4291,"2. Parameterization The goal of this study is to produce a global model (Figure 1) which requires a parameterization suitable for geophysical computations on a sphere. Lateral fi parameterization of the model is de ned with a spherical tessellation surface, while depth parameterization is achieved through the thickness and associated parameters (density, V , V , Q ) of layers. p s We decided to parameterize the model laterally as a tessellated surface, rather fi than on a xed grid of latitude an",Journal of Geophysical Research
204 pasyanos jgrb50576.pdf,initial.model,2203,"3. Initial Model fi The rst step in our inversion is to build a starting model which is then perturbed to compile LITHO1.0. This is effectively our Bayesian prior. The initial model consists of the crust (including oceans, ice, and sediments) from the CRUST1.0 model [ Laske et al. , 2012] over an upper mantle velocity derived from the LLNL-G3D model [ Simmons et al. , 2012] and a lid thickness estimated from Pasyanos [2005]. Unlike CRUST2.0, the CRUST1.0 model includes an updated version fi Figu",Journal of Geophysical Research
