paper,section_name,nchar,text,journal
147 Geophys. J. Int.-2015-Lähivaara-1662-75.pdf,i.ntr.o.duction,8929,"1 I NTR O DUCTION propagate through aquifers. In brief, elastic and poroelastic me- Despite its importance as a natural resource, knowledge about dia scatter waves differently, essentially due to a disparity in wave groundwater is often quite poor. This is mostly due to the fact speeds. Therefore, it is in principle possible to recover the water table that data about an aquifer's state is usually obtained from well mea- and geometry of the aquifer from seismic data. While groundwater surements, ",Geophysical Journal International
147 Geophys. J. Int.-2015-Lähivaara-1662-75.pdf,p.hy.sical.a.nd.numerical.model,12573,"2 P HY SICAL A ND NUMERICAL MODEL tainty is unimportant for our purpose. In this situation, the BAE has a further appeal because we can embed the unknown source In this paper, we consider wave propagation in isotropic media in parameters (e.g. location and components of the moment tensor) which the water- and air-saturated parts are modelled as poroelastic c(""1664"", ""T. LÂ¨ahivaara"", ""et al."", ""media, while the layer beneath the aquifer is modelled as an elastic"", ""medium. In practice, the air-s",Geophysical Journal International
147 Geophys. J. Int.-2015-Lähivaara-1662-75.pdf,i.nverse.pr.oblem.in.the,94,3 I NVERSE PR OBLEM IN THE consider only additive measurement errors and write the observation,Geophysical Journal International
147 Geophys. J. Int.-2015-Lähivaara-1662-75.pdf,b.ayesian.framew.ork,11051,"B AYESIAN FRAMEW ORK model as  In the Bayesian framework, all unknown variables are modelled = Â¯  + , y K (Â¯ ) e (21) as random variables. The main tasks are to build the likelihood and  |     prior models ( y )and ( ), respectively. The likelihood gives where e is the additive noise. We assume the normal noise model e N , = E = the relative probabilities that the model generates the observations y ( e ) with expectation e ( e ) and covariance cov ( e ).   e e over all choices of parameters, w",Geophysical Journal International
147 Geophys. J. Int.-2015-Lähivaara-1662-75.pdf,numerical.experiments,22540,"4 NUMERICAL EXPERIMENTS Â· = , n T 0 (36) e For the computation of the forward problem, we use the Specfem2d where n is outward pointing unit normal. A perfectly matched layer which uses the spectral-element (SE) method (Patera 1984 ). De- (BÂ´erenger 1994 ) is used to truncate the computational domain tailed descriptions of the SE method discretization may be found in other three boundaries. In this work, the convolutional-PML in Komatitsch &amp; Vilotte ( 1998 ), Komatitsch &amp; Tromp ( 1999 ",Geophysical Journal International
147 Geophys. J. Int.-2015-Lähivaara-1662-75.pdf,d.iscussion,5334,"5 D ISCUSSION now includes the quantities of interest. This resulted in a dramatic The results in the previous section show that inverting the data computational reduction as seen in Table 7 . using a reduced order elastic approximation results in a posterior The choices of the prior uncertainty of the source locations and distribution that is poor in the sense that the quantities of interest, mechanisms were guided by published results. In general the loca- namely the locations of the water tab",Geophysical Journal International
147 Geophys. J. Int.-2015-Lähivaara-1662-75.pdf,c.oncl.usions,3133,"6 C ONCL USIONS Biot, M.A., 1956b. Theory of propagation of elastic waves in a fluid satu- 28 (2), 168Â­178. J. acoust. Soc. Am., porous solid. I. Low frequency range, Biot, M.A., 1956a. Theory of propagation of elastic waves in a fluid saturated 68, 29Â­58. J. Volcanol. Geotherm. Res., circulation, wave and dissipative effects are important. P ondary evidence on the structure of the Taupo Volcanic Zone and its hydrothermal like permeability and porosity. For these problems the slow sec- Bibby, ",Geophysical Journal International
147 Geophys. J. Int.-2015-Lähivaara-1662-75.pdf,a.c.kno.wledgements,1337,"A C KNO WLEDGEMENTS of poroelastic wave propagation (see e.g. White 1975 ;Pride et al. This work has been supported by the Academy of Finland (projects 2004 ; Rubino et al. 2009 ). However, we note that, particularly when 250215 and 257372) and by the VÂ¨aisÂ¨alÂ¨a-foundation. The work has material interfaces are considered, poroelastic scattering is exceed- also been performed under the CSC-IT Center for Science--Grand ingly complex, and it is very hard to separate out the effects of slow Chall",Geophysical Journal International
147 Geophys. J. Int.-2015-Lähivaara-1662-75.pdf,references,4661,"REFERENCES was on material and source uncertainty and for the 2-D model Aki, K. &amp; Richards, P.G., 1980. Quantitative Seismology, University Science studied in this paper we were able to marginalize over the source Books. parameters and physical parameters used to define the material and Arridge, S.R., Kaipio, J.P., Kolehmainen, V., Schweiger, M., Somersalo, E., obtain feasible estimates of the quantities of interest using the BAE. Tarvainen, T. &amp; Vauhkonen, M., 2006. Approximation errors",Geophysical Journal International
147 Geophys. J. Int.-2015-Lähivaara-1662-75.pdf,x.other.,218,that capture the actual parameters. Key words: Inverse theory; Probability distributions; Seismic tomography; Computational seismology; Wave propagation. the seismic waves caused by frequent small magnitude earthquakes,Geophysical Journal International
154 Geophys. J. Int.-2013-Lee-gji-ggt124.pdf,i.ntr.o.duction,4152,"1 I NTR O DUCTION of individual seismic phases rather than combinations of different Recent advances in parallel computing technology and numerical phases can reduce possible non-linear effects due to the interfer- methods (e.g. Olsen 1994; Graves 1996; Komatitsch &amp; Tromp 2002) ence among multiple seismic arrivals. For example, the frequency- Seismology have made large-scale, 3-D simulations of the seismic wave-fields dependent phase delay measurements of a single seismic phase have much mor",Geophysical Journal International
154 Geophys. J. Int.-2013-Lee-gji-ggt124.pdf,m.ethodol.ogy,54633,"2 M ETHODOL OGY balanced contributions on imaging deeper structures. Throughout the history of waveform inversions, a large number The major steps in our seismogram segmentation and waveform of waveform selection algorithms have been developed and many selection algorithm are summarized in Fig. 1 and the parameters of them have been automated to some extent as the volume of needed to adjust the behaviour of the algorithm are listed in Table 1. high-quality digital seismograms keeps increasing. I",Geophysical Journal International
154 Geophys. J. Int.-2013-Lee-gji-ggt124.pdf,a.c.kno.wledgements,5808,"A C KNO WLEDGEMENTS Diersen, S., Lee, E.-J., Spears, D., Chen, P. &amp; Wang, L., 2011. Classification (1), 215Â­223. 93 Bull. seism. Soc. Am., explosions using neural networks, &amp; Scarpetta, S., 2003. Discrimination of earthquakes and underwater Del Pezzo, E., Esposito, A., Giudicepietro, F., Marinaro, M., Martini, M. the robustness of the IANN implementation. (3), 747Â­754. 137 Geophys. J. Int., different types of data sets still need to be conducted to fully test mantle: preliminary result",Geophysical Journal International
154 Geophys. J. Int.-2013-Lee-gji-ggt124.pdf,references,7133,"REFERENCES local, regional and teleseismic distances in waveform inversions for CMT parameters and earth structure models. Using those examples, Aki, K. &amp; Richards, P.G., 2002. Quantitative Seismology, University Science we also gave some suggested values for the parameters that control Books, Sausalito, California. the behaviour of our algorithm for different types of seismic data. Bassin, C., Laske, G. &amp; Masters, G., 2000. The current limits of resolution The performance of our seismog",Geophysical Journal International
154 Geophys. J. Int.-2013-Lee-gji-ggt124.pdf,x.other.,244," at University of California, Davis on July 14, 2015 Key words: Time-series analysis; Wavelet transform; Earthquake source observations; Seismic tomography; Computational seismology. comes from a number of considerations. First, using waveforms",Geophysical Journal International
16 Barbot_et_al-2010-Geophysical_Journal_International.pdf,i.ntr.o.duction,1695,1 I NTR O DUCTION Some types of time-dependent inelastic deformation can be simu- An instantaneous deformation field accompanying an earthquake lated using an elastostatic Green's function by virtue of the Laplace can be well explained assuming linear elastic deformation of the transform whereby the time-series of deformation are obtained from ambient rocks (Reid 1910; Fialko et al. 2001b; Simons et al. 2002; a series of static deformation fields evaluated given the effective Fialko 2004). Post-,Geophysical Journal International
16 Barbot_et_al-2010-Geophysical_Journal_International.pdf,a.n.a.ly.tic.s.ol.ution.t.o.t.he,103,"2 A N A LY TIC S OL UTION T O T HE viscoelasticity and poroelasticity), based on a fundamental solution",Geophysical Journal International
16 Barbot_et_al-2010-Geophysical_Journal_International.pdf,tra.c.tion.bound.ary..va.l.u.e,99,"TRA C TION BOUND ARY- VA L U E for a body force in an elastic half space. In this paper, we present",Geophysical Journal International
16 Barbot_et_al-2010-Geophysical_Journal_International.pdf,pr.oblem.in.a.s.emi.infinite,97,"PR OBLEM IN A S EMI-INFINITE such a solution in the Fourier domain, to allow an efficient evalua-",Geophysical Journal International
16 Barbot_et_al-2010-Geophysical_Journal_International.pdf,elastic.solid.w.ith.g.ravity,19341,"ELASTIC SOLID W ITH G RAVITY tion of the time-dependent displacement field by taking advantage We wish to obtain an expression for the static deformation of a ho- of the fast Fourier transforms and the convolution theorem. The mogeneous elastic half space subject to a distribution of traction proposed semi-analytic method involves two steps: first we evaluate =  p ( x , x ) at its surface x 0. The surface is associated with a displacement field in a full space, then apply a correction to satisfy",Geophysical Journal International
16 Barbot_et_al-2010-Geophysical_Journal_International.pdf,a.semi.an.a.ly.tic.g.reen.s,104,3 A SEMI-AN A LY TIC G REEN'S displacement is shown in colour. Vertical displacement is taken to be pos-,Geophysical Journal International
16 Barbot_et_al-2010-Geophysical_Journal_International.pdf,function.for.t.he.elastic,98,FUNCTION FOR T HE ELASTIC itive upwards. (B) Comparison between the analytic solution (eq. 28) and,Geophysical Journal International
16 Barbot_et_al-2010-Geophysical_Journal_International.pdf,half.spa.c.e.under.g.ravity,9797,"HALF-SPA C E UNDER G RAVITY the semi-analytic Fourier-domain solution for the displacement along profile  =  BÂ­B . In these calculations, we use a Poisson's solid ( ) and ignore the The elastic Green's function for a semi-infinite elastic solid with a = buoyancy effect ( 0). free-surface boundary condition (Love 1927; Mindlin 1936a) pro- vides the elementary solution that can be used to evaluate the 3-D = + + / 2 2 2 1 2 where r ( x x x ) . We note a discrepancy in sign be- deformation due to a",Geophysical Journal International
16 Barbot_et_al-2010-Geophysical_Journal_International.pdf,and.v.ol.canic.unrest,9721,AND V OL CANIC UNREST We test the semi-analytic Green's function described in Section 3 against analytic results for the 3-D displacement due to fault slip and magmatic intrusions. Some benchmarks for strike-slip faults and a comparison with the numerical approach of Wang et al. (2003) are presented in Barbot et al. (2009a). Benchmarks for dip-slip faults in plane strain problems can be found in Barbot et al. (2009b). We start by comparing models of deformation for a point source using the solut,Geophysical Journal International
