paper,section_name,nchar,text,journal
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,mantle.upwelling.within.the.back.arc.region,387,"3. Mantle upwelling within the back-arc region A number of examples of anomalous volcanism have been described to be directly or indirectly related to the subduction zones. In the following, we analyze in detail four regions, namely Â­ western North America, the Central Mediterranean, the North Fiji Lau fl Basin, and the West Philippine basin, and we more brie y review other examples.",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,western.north.america,9077,"3.1. Western North America Very large volumes of magmatic products were emplaced in western North America to the east of the Juan de Fuca subduction system during the last 20 Myrs. Three main magmatic provinces have fi been identi ed: the Columbia River Basalts province, the Yellowstone Hotspot Track and the High Lava Plains of Oregon, or Newberry Hotspot Track ( Fig. 3 a). The Columbia River Basalts extend over a huge Â­ fl area and consist of 17 14 Ma lava ows (e.g., Camp and Ross, 2004; Â­ Ch",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,central.mediterranean,8664,"3.2. Central Mediterranean We consider the cross-section of Fig. 3 b as representative of the mantle structure below the Yellowstone hot-spot track, bearing in Continental Europe and the Mediterranean Sea have been affected mind the complexity of the mantle structure ( Xue and Allen, 2010 ). by diffuse intraplate volcanism that has been particularly active from We restore it ( Fig. 3 c), considering the absolute motion of the plate the Oligocene onward ( Lustrino and Wilson, 2007 ; Fig. 4 a). Ev",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,north.fiji.and.lau.basins,2894,"3.3. North Fiji and Lau Basins North Fiji Basin, LBT: Lau basin-Tonga arc. now forms the basement of the active Vanuatu arc and the The North Fiji and Lau basins are currently opening between the New Hebrides- and the Tonga-facing subduction zones ( Fig. 5 f; volcanically inactive Fiji islands. The Lau Basin started to open at Falvey, 1975; Weissel, 1977; Auzende et al., 1988, 1994, 1995; 5 Ma, after a long period of the crustal stretching of the former Tonga Lagabrielle et al., 1997; Pelletier ",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,in.most.of.the.surface.of.the.nfb.and.in.the.northern.lb..the,1319,"1. In most of the surface of the NFB and in the northern LB, the beneath the basins. Starting from the tomographic images by Hall and spreading ridges are not parallel to the subduction boundaries, in Spakman (2002) , we reconstruct the evolution of the upper mantle contrast to recent back-arc environments, such as the Mariana or slabs beneath the region during the Neogene ( Fig. 5 ). Our recon- the East Scotia systems. This indicates that the overall pattern of struction shows that, at about 12",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,the.spreading.system.is.characterized.by.the.presence.of.numerous,418,"2. The spreading system is characterized by the presence of numerous 3.4. West Philippine Basin triple junctions and relay zones of various types. These features are highly unstable, with repeated ridge jumps and local kinematic The origin of the Philippine Sea Plate (PSP) has been debated. It is reorganization at a frequency on the order of 1 Ma. presently composed of four different oceanic basins that are younger",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,in.the.central.domain.of.the.nfb..the.spreading.ridges.are,672,"3. In the central domain of the NFB, the spreading ridges are from west to east. There is agreement that the three youngest basins, fi Â­ Â­ separated by a distance on the order of 400 km and de ne a series Shikoku, Parace-Vela and Mariana, opened behind the Izu Bonin of oceanic microplates. Assuming that the convecting cells in the Mariana (IBM) trench system from 30 Ma to the present, and there are upper mantle are roughly as wide as they are deep, the size of the disagreements ( Hilde and Lee",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,spreading.rates.in.the.north.fiji.basins.are.not.very.high..max,1158,"4. Spreading rates in the North Fiji basins are not very high (max ) al., 1982; Seno and Maruyama, 1984; Uyeda and Ben-Avraham, 1972 microplates might be a proxy to the size of the convecting cells. Hilde and Lee, 1984; Lewis et al., 1982; Mrozowski et disagreements ( upper mantle are roughly as wide as they are deep, the size of the Mariana (IBM) trench system from 30 Ma to the present, and there are of oceanic microplates. Assuming that the convecting cells in the Bonin Shikoku, Parace-Vela an",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,west.philippine.basin,6653,"3.4. West Philippine Basin triple junctions and relay zones of various types. These features are highly unstable, with repeated ridge jumps and local kinematic The origin of the Philippine Sea Plate (PSP) has been debated. It is reorganization at a frequency on the order of 1 Ma. presently composed of four different oceanic basins that are younger 3. In the central domain of the NFB, the spreading ridges are from west to east. There is agreement that the three youngest basins, fi Â­ Â­ separated",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,other.regions,3120,"3.5. Other regions -W -Philip pine trench 10Â°S In several other regions, intraplate volcanism has been related to 45 Ma subduction zones and described as due to the combined effect of c fl corner ow in the mantle wedge and slab dehydration. One of the 10Â°N WPB BR IBM most impressive intraplate volcanic regions is located in northeastern China. Beneath this province, a prominent low seismic velocity 0Â° anomaly extends down to 400-km depths, but at further depths the 660 km fi Paci c slab is st",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,subduction.plumes.at.slab.edges,4099,4. Subduction plumes at slab edges thus have proposed reasonable lengths based on the periods of rollback and the supposed great obliquity of the convergence along Several worldwide sites show anomalous volcanism developed at the proto-IBM trench. What is quite clear is that secondary spreading slab edges. This volcanism is usually abundant and does not present centers appeared above the slabs. the typical geochemical characteristics of arc-volcanism. Two exam- fl All of the basement rocks drill,Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,discussion,11725,"5. Discussion evolved during the last million years in the region. The development of Mt. Etna occurred during a period of quiescent activity of the Volcanic activity away from the plate boundaries occurs in a Tyrrhennian basin, indicating that rollback, if any, was strongly reduced variety of settings. Linear, age-progressive volcanic chains have been during the last 700 kyr ( Faccenna et al., 2005 ). This pattern of uplift and typically explained as surface manifestations of hot plumes. Howeve",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,conclusion,3403,"6. Conclusion In this phase the slab attains its peak velocity ( Funiciello et al., 2006 ). The case of the Massif Central or Yellowstone shows this We address the possible subduction-related origin of focused correlation. Volcanism is likely positioned between 600 and upwellings, not rooted in the lower mantle, by exploring the 3D time- 700 km from the trench ( Fig. 8 a). During this phase, the source dependent numerical models of mantle circulation induced by self- of magmatism is completely r",Earth and Planetary Science Letters
80 faccenna 1-s2.0-S0012821X10005224-main.pdf,x.other.,961,"fi Using three-dimensional, simpli ed numerical subduction models, we show that focused upwellings can be Keywords: fi generated both ahead of the slab in the back-arc region (though ~ ve times further inward from the trench subduction magmatism than arc-volcanism) and around the lateral edges of the slab (in the order of 100 km away from slab edges). upper mantle convection Vertical mass transport, and by inference the associated decompression melting, in these regions appears geodynamic modeli",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,introduction,4407,"1. Introduction thus leads to a proportionally thicker harzburgite layer ( Oxburgh and Parmentier, 1977 )( Fig. 1 a). Subduction relies on dense material sinking into the mantle Early consideration of the feasibility of subducting an oceanic and pulling the surface plate behind it (e.g., Forsyth and Uyeda, plateau focused primarily on the local isostatic balance of buoy- 1975 ; Chapple and Tullis, 1977 ; Funiciello et al., 2003a ). There- ancy forces within the trench and concluded that features",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,methods,178,"2. Methods Fig. 1. Isostatic buoyancy of the lithosphere. (a) Isostatic column for normal and overthicken basaltic crust, both with and without eclogitic crust for a plate age of",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,equations,2617,2.1. Equations 30 Myr and temperature given by a half-space cooling model. Net buoyancy force per unit area is given at the bottom of profile for a 100 km thick column (where F Â¼ b R To model an oceanic plate with an embedded oceanic plateau r a r a r 3 g 1 T 1 T dy with 3400 kg m and T 1400 C). (b) Comparison Ã° Ã€ ÃžÃ€ Ã° Ã€ Ãž Â¼ = Â¼ 1 0 0 y 0 0 subducting beneath another oceanic plate of the same age in of buoyancy force for 100 km thick column as a function of plate age for normal oceanic,Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,domain.size.and.initial.conditions,5109,"2.2. Domain size and initial conditions Comparison of the plate buoyancy force following conversion 6 2 to eclogite (e.g., 47.6 10 N/m at 30 Myr) to the buoyancy We present two sets of models: kinematic models with a Ã€ Ã‚ force due to temperature alone (no compositional effect: e.g., constant horizontal velocity imposed on the subducting plate, and 6 2 44.2 10 N/m at 30 Myr) shows that the negative buoyancy dynamic models with no imposed subduction velocity ( Fig. 2 a). Ã€ Ã‚ of the eclogite la",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,boundary.conditions,1745,"2.3. Boundary conditions ). As F plateau is analyzed in terms of the net slab-pull forces ( The slab evolution response to the subduction of an oceanic a). Fig. 2 (50Â­400 km) and crustal thicknesses (10Â­25 km) ( subtracted from the full pressure and the body force vector. leading edge 100 km seaward of the trench with various lengths corresponding to the reference density and temperature profile, is In both cases, the oceanic plateau is introduced with its pressure and not on the full pressure",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,numerics,4358,"2.4. Numerics age of 50 and 30 Myr (60 and 40 Myr at the trench). In order to initiate the subduction, the models are run first with a constant All the models were run with the open source code Gale 1.4.1, horizontal velocity of 5 cm/yr as for the kinematic models. When which solves the fluid mechanics equations (incompressible the slab reaches the bottom of the domain, the models are Stokes equation and energy conservation) with a finite element, restarted without the applied convergence bounda",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,material.properties,1208,"2.5. Material properties where _ E is the second invariant of strain rate tensor, P is the II l lithostatic pressure, T is the total temperature (with T T m y , Â¼ Ã¾ t t ad In our models, we decompose materials in four main composi- where T is the temperature from Eq. (3) and m is an adiabatic ad tions with their specific densities and rheological properties: temperature gradient of 0.3 K/km), R is the gas constant, n is the basalt, harzburgite, eclogite and peridotite. The initial composi- str",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,eclogitization.and.densities,2494,"2.5.1. Eclogitization and densities Pa s is applied Pa s, whereas a maximum viscosity of 10 to 10 24 22 compositions. The maximum viscosity for the crustal layer is set are used for all Hirth and Kohlstedt (2003) for olivine from is 2.57 times the crustal thickness). 0 . For simplicity the flow law parameters A factor for the flow-law tionally thick harzburgitic layer of 18 km (residual harzburgite layer Â¼ 10 mm), water content (1000 ppm-H/Si) and pre-exponential d ( is composed of a 7 km thick",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,rheology,6098,"2.5.2. Rheology properties (density, strain, etc.) and are advected on the domain. In the upper mantle viscous deformation is accommodated Material properties are then interpolated from particles to the by both diffusion and dislocation creep, with each mechanism mesh and the equations are solved. As the left and bottom sides accommodating part of the total strain rate ( Billen and Hirth, are open, a specific boundary condition is applied to supply 2007 ) the model in particles. On the left side",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,results,1159,"3. Results 1 temperatures as high as 850 C( Hacker, 1996 ; Austrheim, 1998 ). 1 Second, previous dynamical models found that allowing the phase We first present kinematic models following on the work of change to begin at colder temperatures inhibited the formation of van Hunen et al. (2002b) but exploring the effects of plateau size flat slabs, for slab yield stress of greater than 100 MPa ( van Hunen and partial versus complete transition to eclogite. In these models et al., 2002b ). Finally, ",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,kinematic.models.and.eclogitization,5803,"3.1. Kinematic models and eclogitization The evolution of subducting slabs with an oceanic plateau depends on both the size of the plateau (thickness and length) and the degree of eclogitization of the crust. For models with no r o eclogitization, thin 12 15 km or short 100 km plateaus Ã° 2 Ãž Ã° Ãž are deeply subducted, whereas as thicker 15 25 km and Ã° 4 2 Ãž longer (150Â­400 km) plateaus flatten beneath the overriding plate ( Figs. 3 a and 4 ). For models with eclogitization, the phase trans",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,dynamic.models,5844,"3.2. Dynamic models subduction once the plateau starts to subduct, and therefore dynamically driven subduction models must include eclogitization For models with dynamics boundary conditions (no imposed of the crust. convergence rate, we ran models using both a younger (40 Myr at Full transition of basalt to eclogite decreases slab buoyancy trench) and older (60 Myr at trench) subducting plate, however for normal oceanic crust from 2 TN/m to 20 TN/m ( Fig. 5 ). we found very little difference in",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,influence.of.plate.age,1391,"3.3. Influence of plate age SP Ã€ 13 TN/m. Thus for a width ratio )is F by the lithospheric plate ( S SP ) is 22 TN/m, while the slab pull force generated F D plateau ( detachment. P 25 km thick and 300 km long, the buoyancy force induced by the slow subduction, but does not influence the time-scale for slab a). Considering a plateau of Fig. 8 and plate widths, respectively ( the plateau length introduces an offset in the time required to S P are the oceanic plateau W and W ) and (4) the slab pu",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,implications.for.3.d.models,5194,"3.4. Implications for 3-D models plateau out of the subduction zone ( Fig. 7 b and d). For the plateau of 25 km thickness and 200 km length, the One can estimate the buoyancy ratio between the plateau buoyancy force is never positive, but the buoyancy of the plateau segment of plate and the surrounding plateau-free segments as again slows subduction sufficiently to cause slab break off 19.8 Myr after the plateau subduction initiates. The slab reaches P W D F P SP B 1 8 Â¼ Ã¾ Ã° Ãž a maximum buoy",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,discussion,6306,"4. Discussion In the plateau subduction models presented here, the plate age is 40 Myr and the maximum yield stress is 300 MPa. In the model The results presented demonstrate the effects of eclogitization with 25 km thickness and plateau length of 200 km, although the of the crust during oceanic plateau subduction in kinematically positive buoyancy of the plateau slows subduction, as more of and dynamically driven subduction models. All the model results the plateau is converted to eclogite the ",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,conclusion,6554,"5. Conclusion Res. 104 (B7), 15169Â­15190. Espurt, N., Funiciello, F., Martinod, J., Guillaume, B., Regard, V., Faccenna, C., Using 2-D numerical finite element models of subduction, we Brusset, S., 2008. Flat subduction dynamics and deformation of the South American plate: insights from analog modeling. Tectonics 27 (19), TC3011. investigate the role of eclogitization and oceanic plateau size in Ferris, A., Abers, G.A., Christensen, D.H., Veenstra, E., 2003. High resolution image the process of",Earth and Planetary Science Letters
9 arrial 1-s2.0-S0012821X12006978-main.pdf,x.other.,1034,"models of subduction, we investigate the role of eclogitization and oceanic plateau size (thickness and Keywords: length) in the process of oceanic plateau subduction. Model results show that eclogitization of the crust buoyancy substantially increases the chances that a plateau will be subducted because the extra buoyancy of plateau geometry larger plateaus is lost through the phase transition. For kinematically driven models, all plateaus are flat-slab subducted regardless of the thickness or ",Earth and Planetary Science Letters
